audio_path,transcription
dataset_small/train/audio_files/LSVSC_audio_40801.wav,Thạc sĩ giáo dục Lưu Minh Hường trung tâm nghiên cứu phát triển giáo dục sớm sẽ giúp các ba mẹ gỡ rỗi và giải đáp những băn khoan này nhá
dataset_small/train/audio_files/vivoice_334223.wav,"Thực ra, vũ trụ luôn có đủ lương thực, thực phẩm cho nhân loại và vạn vật trên quả địa cầu này."
dataset_small/train/audio_files/vivoice_276398.wav,Không thể trông chờ vào gia đình để có được thành công.
dataset_small/train/audio_files/audio_02809_man_1.wav,trong sách đã khuyên rằng bạn hãy đặt công việc quan trọng hoặc khó chịu nhất ở vị trí đầu tiên.
dataset_small/train/audio_files/vivoice_515747.wav,"Nhưng mà cả một cái hệ sinh thái bóng đá trong một quốc gia có thể có cả ngàn đội bóng, đúng không?"
dataset_small/train/audio_files/LSVSC_audio_08481.wav,"""hiện nay thì không chỉ dừng lại ở những khách có tiền, bọn em còn đang muốn hướng tới những cái khách hàng mà người ta ở với mức trung bình trung thôi."""
dataset_small/train/audio_files/LSVSC_audio_35844.wav,thực tế gạo giả nhãn mác bao bì gạo ét tê hai lăm và bán tràn lan trên thị trường cho thấy
dataset_small/train/audio_files/audio_00571_man_1.wav,nhưng chúng tôi cũng đã đến đây rồi.
dataset_small/train/audio_files/vivoice_646827.wav,"Khi sợ hãi, nhịp tim sẽ tăng cao. Lúc này bạn có thể nhắm mắt lại, tập trung vào hơi thở, từng nhịp hít vào, thở ra để giảm bớt nỗi bất an mang lại."
dataset_small/train/audio_files/cskh_minimax6221.wav,"Khám phá bộ sưu tập ghế salon thủ công có một không hai, được thiết kế riêng chỉ dành cho những ai biết tận hưởng sự tinh tế vượt trội."
dataset_small/train/audio_files/audio_22558_man_1.wav,vậy thì hẳn là nó sẽ phải cần rất là nhiều tiền.
dataset_small/train/audio_files/vivoice_799277.wav,Sự không tin tưởng này là hậu quả hay trừng phạt?
dataset_small/train/audio_files/vivoice_470099.wav,Tôi chỉ cần các bạn để ý cái khái niệm này cho tôi.
dataset_small/train/audio_files/audio_25205_man_1.wav,hala airlines là hãng hàng không của somalia.
dataset_small/train/audio_files/LSVSC_audio_34208.wav,Tại thời điểm kiểm tra thì đối tượng không xuất trình hóa đơn chứng từ để chứng minh nguồn gốc hàng hoá.
dataset_small/train/audio_files/audio_11970_man_1.wav,chứ đừng nói đến việc giữ lắng chịu tâm trí.
dataset_small/train/audio_files/vivoice_544728.wav,"Và những sự nghiêm khắc, những sự hào hứng, nhiệt huyết, truyền cảm hứng nó cần có."
dataset_small/train/audio_files/audio_24571_man_1.wav,nhưng kết quả rốt cuộc là thị trường quá nhỏ để sinh lợi.
dataset_small/train/audio_files/vivoice_41067.wav,"Vòng sau cao hơn, trọn vẹn hơn vòng trước."
dataset_small/train/audio_files/vivoice_544271.wav,Hôm nay là một video nối tiếc nội dung cuốn sách.
dataset_small/train/audio_files/LSVSC_audio_17240.wav,Và ngài ra hiệu cho cô gái đến gần mình
dataset_small/train/audio_files/vivoice_102335.wav,"Vì nó sai cái này, nó hết sai cái này tới sai cái kia."
dataset_small/train/audio_files/cskh_minimax784.wav,"Còn nếu thấy chỗ cũ vẫn phù hợp hơn, thì bên em cũng rất vui vì mình đã cho bé cơ hội trải nghiệm."
dataset_small/train/audio_files/LSVSC_audio_11040.wav,Mời quý vị và các bạn nghe tiếp chương trình thời sự trưa về những thông tin đáng chú ý khác
dataset_small/train/audio_files/audio_13473_man_1.wav,đây là bí quyết giúp cho canh của mình thơm ngọt nước đó.
dataset_small/train/audio_files/vivoice_136357.wav,"Khi sự kỳ vọng và gia đình không được thỏa mãn, anh ta đã đặt mọi kỳ vọng vào người ngoài."
dataset_small/train/audio_files/vivoice_310071.wav,Những điều trên là những lỗ hổng khá lớn trong giả thuyết này.
dataset_small/train/audio_files/vivoice_550884.wav,Cơ thể bạn sẽ lùi lại phía sau trong cùng khoảng thời gian đó.
dataset_small/train/audio_files/LSVSC_audio_22328.wav,Thưa quý vị Quảng Trị hiện có nhiều công trình được đầu tư bằng ngân sách Nhà nước nhưng lại bỏ hoang hoặc là không đưa vào sử dụng trong một thời gian dài đang gây bức xúc cho cử tri và nhân dân.
dataset_small/train/audio_files/train_1202.wav,còn thấp hơn mức lương tối thiểu của một nhân viên phân phòng tại nhật bản.
dataset_small/train/audio_files/vivoice_287244.wav,"Lúc bọn tôi đến nơi, thì trời đã tối rồi."
dataset_small/train/audio_files/vivoice_794598.wav,"Tuy nhiên thì, đời sống đôi khi không như là mơ."
dataset_small/train/audio_files/vivoice_496259.wav,"Vì vậy, hãy chỉ giúp người trong lúc nguy cấp."
dataset_small/train/audio_files/cskh_minimax2437.wav,"Sản phẩm này chỉ có giới hạn, nhanh tay kẻo mất. Hãy trải nghiệm sự khác biệt ngay hôm nay."
dataset_small/train/audio_files/vivoice_447607.wav,Chúng chặn đường Hàn Tín và thách thức.
dataset_small/train/audio_files/vivoice_377567.wav,Tường rào bao quanh các công trình này có thể nói là cao hơn bất kỳ bức tường nào trong thành.
dataset_small/train/audio_files/LSVSC_audio_23638.wav,Nhưng một khi họ đã quan tâm và đầu tư rồi chắc chắn họ sẽ có những bước nhảy vọt
dataset_small/train/audio_files/vivoice_241661.wav,"Khi vào quần rồi, kể cả trước đó không có hứng, thì mình vẫn có thể làm."
dataset_small/train/audio_files/vivoice_27806.wav,"Con ngựa chậm chạp thấy vậy lại đắc trí nghĩ thầm, dốc hết sức làm chi rồi bị khổ là đúng rồi, xem ta đây thoải mái làm sao."
dataset_small/train/audio_files/audio_08861_man_1.wav,để giúp mọi người tìm ra được tự do đích thực.
dataset_small/train/audio_files/audio_19747_man_1.wav,"và tết luôn là dịp xung họp gia đình, dành cho nhau những tình cảm thân thương, và hy vọng về những điều tốt đẹp trong năm mới."
dataset_small/train/audio_files/LSVSC_audio_29921.wav,Đây cũng là quốc gia châu Âu đầu tiên áp dụng thẻ xanh bắt buộc đối với người lao động.
dataset_small/train/audio_files/A97segment5.wav,"À, dạ là bên chị Hoài là bên mình có bán hàng, mình đã được nhân viên Giao Hàng Nhanh em tư vấn làm đồng giá phí ship chưa?"
dataset_small/train/audio_files/audio_26146_man_1.wav,"thế nhưng điều khiến nội dung của phim trở nên hấp dẫn mới mẻ và sáng tạo hơn, đó chính là phần ý tưởng lồng kép nhiều bộ phim ra mắt trước đó của nhà chuột."
dataset_small/train/audio_files/viettel_hn-thaochi_369.wav,"chào anh minh, em đến từ công ty bất động sản thăng long, không biết anh có đang tìm kiếm một căn hộ mới nào không ạ? em rất mong có thể hỗ trợ anh trong quá trình lựa chọn."
dataset_small/train/audio_files/cskh_minimax9712.wav,"Và cũng từ đó, con người thường có xu hướng vĩ đại hóa những thất bại của mình."
dataset_small/train/audio_files/cskh_minimax2524.wav,"Sản phẩm của chúng tôi chỉ có sẵn lần này, đừng bỏ lỡ cơ hội đặc biệt này."
dataset_small/train/audio_files/audio_00606_man_1.wav,nhật hất cảng pháp và tiến hành các biện pháp khắc nghiệt để phục vụ chiến tranh thế giới thứ hai mà pháp xích nhật tham gia.
dataset_small/train/audio_files/vivoice_676300.wav,Khi mà đọc cuốn sách này thì mình hiểu được ra rằng vạn vật muốn được sinh ra thì cần phải có được bản chất của nó.
dataset_small/train/audio_files/LSVSC_audio_14112.wav,lần nào cũng khiến Hưng thấy lâng lâng vui sướng.
dataset_small/train/audio_files/LSVSC_audio_41490.wav,Chủ tịch Quốc hội Vương Đình Huệ nhấn mạnh hoạt động chất vấn chính là sự cảnh báo của Quốc hội ủy ban Thường vụ Quốc hội
dataset_small/train/audio_files/LSVSC_audio_39208.wav,phù hợp với sự phát triển của đất nước và quốc tế nhất là trong giai đoạn dịch bệnh vừa qua.
dataset_small/train/audio_files/audio_17774_man_1.wav,đây là những chuyện có thật đó.
dataset_small/train/audio_files/audio_23829_man_1.wav,là mình rửa liền qua với nước luôn nha.
dataset_small/train/audio_files/LSVSC_audio_00810.wav,nhiều doanh nghiệp sẵn sàng hỗ trợ vốn đồng hành với sinh viên và nhà trường để phát triển nhưng chính sinh viên cũng phải tự hoàn thiện thêm các kỹ năng khác ngoài kỹ năng chuyên ngành.
dataset_small/train/audio_files/LSVSC_audio_17951.wav,"""mà còn góp phần nâng cao nhận thức của cộng đồng về cách phòng bệnh tan máu bẩm sinh, giáo dục thế hệ trẻ về truyền thống lịch sử dân tộc về tình yêu thương cộng đồng"""
dataset_small/train/audio_files/audio_26449_man_1.wav,những người tôn dùng ông không biết nên chọn ai là người thừa kế.
dataset_small/train/audio_files/vivoice_57143.wav,Các bạn thấy là về số lượng là tôi đã thất bại ba lần.
dataset_small/train/audio_files/audio_22451_man_1.wav,"mặc dù làm sai công thức ban đầu, tuy nhiên họ đã thu được kết quả."
dataset_small/train/audio_files/LSVSC_audio_05900.wav,"""Nghị định cụ thể thì đã tạo ra những khi cơ hội mới, những cái hỗ trợ rất là kịp thời cho hoạt động đầu tư kinh doanh"""
dataset_small/train/audio_files/vivoice_332451.wav,Mình tập nhẹ thì nó không ra.
dataset_small/train/audio_files/cskh_minimax10935.wav,Kể cả công việc tốt nhất cũng phải đánh đổi thứ gì đó.
dataset_small/train/audio_files/audio_00024_man_1.wav,"kiểm soát cảm xúc thực chất là một quá trình đánh giá lại bản thân, để tìm thấy tự do, thoát khỏi sự cuốn hút của chính bản ngã."
dataset_small/train/audio_files/vivoice_454589.wav,"Muốn con trở thành một người khôn ngoan, lễ phép, nghe lời cha mẹ và tuân thủ những quy tắc đạo đức thì trước hết."
dataset_small/train/audio_files/A129seg7.wav,Chị là Quyên beauty đúng không chị?
dataset_small/train/audio_files/vivoice_874804.wav,Bên trong mọi chúng ta hình như có một cái nhân cách nào đó rất là tự cao tự đại.
dataset_small/train/audio_files/vivoice_561840.wav,Sự sáng suốt của bản thân mình.
dataset_small/train/audio_files/vivoice_146925.wav,"Vì thế, hãy buông đi người cũ và đừng buồn khi mình cô đơn."
dataset_small/train/audio_files/vivoice_280741.wav,Suy nghĩ của chúng ta sẽ thay thế bởi suy nghĩ của nhóm.
dataset_small/train/audio_files/vivoice_605028.wav,Lỗi lầm năm xưa của Amir vẫn luôn là một nỗi khủng hoảng to lớn nhất.
dataset_small/train/audio_files/LSVSC_audio_13890.wav,tin của phóng viên Hà Khánh
dataset_small/train/audio_files/vivoice_628993.wav,Tư duy theo lối kịch bản hóa có nghĩa là bạn tự động phát ra những hành vi không có ý thức như nhiều sinh vật khác.
dataset_small/train/audio_files/LSVSC_audio_36149.wav,"""DÌ muốn xin cho em đi làm, thế nhưng em lại không biết chữ."""
dataset_small/train/audio_files/LSVSC_audio_03686.wav,"""Các nước nhất trí sẽ ưu tiên hợp tác trong các lĩnh vực cứu trợ thảm họa, chống khủng bố, tội phạm xuyên quốc gia an ninh biển hợp tác quốc phòng gìn giữ hòa bình."""
dataset_small/train/audio_files/audio_30267_man_1.wav,rồi môi giới thân quen biết thông tin.
dataset_small/train/audio_files/audio_24802_man_1.wav,túi vẫn chưa có đồng nào.
dataset_small/train/audio_files/vivoice_146443.wav,"Một phát, rồi hai phát."
dataset_small/train/audio_files/audio_20171_man_1.wav,và đã là kỹ năng là có thể rèn luyện được.
dataset_small/train/audio_files/LSVSC_audio_06114.wav,"""Ông Phạm Hoài Nam cho rằng mặc dù thị trường lao động Việt Nam đã có nhiều khởi sắc, nhưng thực tế vẫn còn tiềm ẩn một số yếu tố thiếu bền vững."""
dataset_small/train/audio_files/vivoice_584632.wav,"Trước kia, chúng ta đã làm mọi việc hầu như đều theo đuổi một sự ổn định và cố gắng đưa mọi thứ vào cái khuôn phép cố định."
dataset_small/train/audio_files/audio_09485_man_1.wav,và một muỗng canh dầu hào.
dataset_small/train/audio_files/cskh_minimax5732.wav,Hãy gia nhập làn sóng của những người phụ nữ tự tin sở hữu làn da rạng ngời với sản phẩm chăm sóc đỉnh cao này. Đừng bỏ lỡ cơ hội trở thành một phần của cộng đồng ngưỡng mộ.
dataset_small/train/audio_files/vivoice_143139.wav,Vô ích thôi.
